name,district,price,bedroom,wc,acreage,link,date
Bán Nhà Tân Hòa Đông Q.Bình Tân,"Quận Bình Tân, TPHCM",6 tỷ 300 triệu,2 PN,1 WC,15 m2,https://mogi.vn/quan-binh-tan/mua-duong-noi-bo/ban-nha-tan-hoa-dong-q-binh-tan-id22520601,2024-04-26
nhà 2 mặt tiền 7b đường thành thái p14 quận 10. dt 6x 14m. trệt 3 lầu,"Quận 10, TPHCM",26 tỷ,12 PN,12 WC,80 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/nha-2-mat-tien-7b-duong-thanh-thai-p14-quan-10-dt-6x-14m-tret-3-lau-id22545770,2024-04-26
"nhà VIP 2 mặt tiền đường Trần Văn Giàu, Ấp 5, Phạm Văn Hai, Bình Chánh","Huyện Bình Chánh, TPHCM",12 tỷ 680 triệu,4 PN,4 WC,112 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/nha-vip-2-mat-tien-duong-tran-van-giau-ap-5-pham-van-hai-binh-chanh-id22494540,2024-04-26
"Bán nhà HXH – ngay HT City – q12,63m2 x 4T, 20M ra nguyễn Thị Búp, Q12","Quận 12, TPHCM",5 tỷ 500 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-hxh-ngay-ht-city-q12-63m2-x-4t-20m-ra-nguyen-thi-bup-q12-id22470002,2024-04-26
Bán 2 Căn Biệt Thự Liền Kề 22X14M- 4 Tầng Hẻm Xe HƠI LÝ PHỤC MAN Q7.,"Quận 7, TPHCM",28 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-2-can-biet-thu-lien-ke-22x14m-4-tang-hem-xe-hoi-ly-phuc-man-q7-id22387529,2024-04-26
"Nhà cần bán hẻm 100 đường 18b, DT: 4m x 15m, 1 lầu, ST. Giá: 6.05 tỷ.","Quận Bình Tân, TPHCM",6 tỷ 50 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-can-ban-hem-100-duong-18b-dt-4m-x-15m-1-lau-st-gia-6-05-ty-id22475188,2024-04-26
CMT8 - Hẻm 6M Kinh Doanh - 60m2 - Chỉ 6.35 Tỷ,"Quận Tân Bình, TPHCM",6 tỷ 350 triệu,8 PN,10 WC,266 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/cmt8-hem-6m-kinh-doanh-60m2-chi-6-35-ty-id22515752,2024-04-26
"Lên sóng nhà HXH Đ.Phan Văn Trị  P5, Gò Vấp, 52m2, 2 tỷ750tr, sổ riêng","Quận Gò Vấp, TPHCM",2 tỷ 750 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/len-song-nha-hxh-d-phan-van-tri-p5-go-vap-52m2-2-ty750tr-so-rieng-id22396186,2024-04-26
"Dãy trọ 9 phòng phú Hoà Đông, chủ kẹt tiền bán gấp giá 750tr có tl","Huyện Củ Chi, TPHCM",750 triệu,3 PN,3 WC,60 m2,https://mogi.vn/huyen-cu-chi/mua-nha-mat-tien-pho/day-tro-9-phong-phu-hoa-dong-chu-ket-tien-ban-gap-gia-750tr-co-tl-id22526190,2024-04-26
"VIP TÂN PHÚ F.SƠN KỲ- XE HƠI VÀO NHÀ- 75m2 (7,5 x 10), 2 tầng lộng lẫy","Quận Tân Phú, TPHCM",5 tỷ 800 triệu,4 PN,3 WC,52 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/vip-tan-phu-f-son-ky-xe-hoi-vao-nha-75m2-7-5-x-10-2-tang-long-lay-id22541387,2024-04-26
"Mặt tiền đường nhánh Phan Văn Trị , diện tích 65m2 (4.4x16m) , 5 Tấm","Quận Bình Thạnh, TPHCM",9 tỷ 500 triệu,9 PN,9 WC,214 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/mat-tien-duong-nhanh-phan-van-tri-dien-tich-65m2-4-4x16m-5-tam-id22533674,2024-04-26
Bán Nhà HXH Võ Thị Sáu. Quận 3. DT 4x21m 7 Tầng. HĐT 79tr/tháng,"Quận 3, TPHCM",23 tỷ,3 PN,2 WC,75 m2,https://mogi.vn/quan-3/mua-duong-noi-bo/ban-nha-hxh-vo-thi-sau-quan-3-dt-4x21m-7-tang-hdt-79tr-thang-id22451419,2024-04-26
"Bán nhà mặt tiền đường Nguyễn Chí Thanh, phường 12. Quận5","Quận 5, TPHCM",57 tỷ,5 PN,5 WC,65 m2,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-nguyen-chi-thanh-phuong-12-quan5-id22498696,2024-04-26
"Bán lô đất đẹp ngay Quốc Hương, Thảo Điền, Q2 ( cũ), - 135m2 - giá 3tỷ","Quận 2 (TP. Thủ Đức), TPHCM",31 tỷ,11 PN,12 WC,82 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-lo-dat-dep-ngay-quoc-huong-thao-dien-q2-cu-135m2-gia-3ty-id22543516,2024-04-26
"Bán gấp nhà KD CHDV Bình Tân, 4 lầu, HDT 60 triệu/tháng giá 13,3 tỷ","Quận Bình Tân, TPHCM",13 tỷ 300 triệu,10 PN,11 WC,140 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-gap-nha-kd-chdv-binh-tan-4-lau-hdt-60-trieu-thang-gia-13-3-ty-id22416874,2024-04-26
Bán nhà mặt tiền Điện Biên Phủ Q.BT ngang 9m phù hợp xây Building 80ỷ,"Quận Bình Thạnh, TPHCM",80 tỷ,1 PN,1 WC,135 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-mat-tien-dien-bien-phu-q-bt-ngang-9m-phu-hop-xay-building-80y-id22510015,2024-04-26
Bán gấp biệt thự MT Nguyễn Văn Hưởng Thảo Điền DT 26x21 chỉ 150 Tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",150 tỷ,25 PN,25 WC,156 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-biet-thu-mt-nguyen-van-huong-thao-dien-dt-26x21-chi-150-ty-id22538693,2024-04-26
"Bán nhà góc 2 mặt tiền đường Tú Xương, P7, Quận 3, DT: 16m x26m 3 lầu","Quận 3, TPHCM",230 tỷ,1 PN,1 WC,160 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-tu-xuong-p7-quan-3-dt-16m-x26m-3-lau-id22526040,2024-04-26
"Bán nhà Góc 2 MT đường Số 16, P. Bình Trị Đông B, 12 x 25m, 3 tấm, giá","Quận Bình Tân, TPHCM",35 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-goc-2-mt-duong-so-16-p-binh-tri-dong-b-12-x-25m-3-tam-gia-id22052567,2024-04-26
"Nhà 1T1L Nguyễn Ảnh Thủ, Q12 DT 15m2, giá 700tr","Quận 12, TPHCM",700 triệu,8 PN,9 WC,100 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-1t1l-nguyen-anh-thu-q12-dt-15m2-gia-700tr-id22538898,2024-04-26
Bán nhà 2 mặt tiền Đường Nguyễn Gia Trí D2 DT 8x23m 4 Tầng Giá 23 tỷ,"Quận Bình Thạnh, TPHCM",23 tỷ,4 PN,4 WC,300 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-duong-nguyen-gia-tri-d2-dt-8x23m-4-tang-gia-23-ty-id22501828,2024-04-26
"QBT. Bán nhà MẶT TIỀN, 32P trọ, TN 100 triệu/th. Ngang 4.2m, 133m2, 5T","Quận Bình Thạnh, TPHCM",14 tỷ 990 triệu,1 PN,0 WC,12 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/qbt-ban-nha-mat-tien-32p-tro-tn-100-trieu-th-ngang-4-2m-133m2-5t-id22281444,2024-04-26
"Nhà đẹp ở ngay 2 lầu ST hẻm Trần Xuân Soạn, P.Tân Thuận Tây, Quận 7","Quận 7, TPHCM",3 tỷ 900 triệu,6 PN,6 WC,160 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-dep-o-ngay-2-lau-st-hem-tran-xuan-soan-p-tan-thuan-tay-quan-7-id22543963,2024-04-26
"Bán nhà 2MT Tân Kỳ Tân Quý,Bình Tân. Dt 7x27. đúc 1 Lầu.VỊ TRÍ ĐẸP","Quận Bình Tân, TPHCM",25 tỷ,32 PN,32 WC,133 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-2mt-tan-ky-tan-quy-binh-tan-dt-7x27-duc-1-lau-vi-tri-dep-id22456347,2024-04-26
"Nhà này không mua, mua nhà nào, hẻm 7m sát MT,  62m2 x 4T, TX 21, Q12","Quận 12, TPHCM",4 tỷ 980 triệu,3 PN,4 WC,35 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-nay-khong-mua-mua-nha-nao-hem-7m-sat-mt-62m2-x-4t-tx-21-q12-id22479689,2024-04-26
"Nhà bán gấp hẻm 37/ Bến Lội, dt: 5,2 x 10m, 1 lửng, 3 lầu.Giá: 5.4 tỷ.","Quận Bình Tân, TPHCM",5 tỷ 400 triệu,33 PN,3 WC,190 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-ban-gap-hem-37-ben-loi-dt-5-2-x-10m-1-lung-3-lau-gia-5-4-ty-id22539894,2024-04-26
Âu Cơ - Tân Bình - HXh - 61m2 - Giá 5Tỷ7,"Quận Tân Bình, TPHCM",5 tỷ 700 triệu,5 PN,3 WC,62 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/au-co-tan-binh-hxh-61m2-gia-5ty7-id22515295,2024-04-26
"Bán Gấp Nhà Thạch Lam,P.Phú Thạnh,Tân Phú 65m2, 2t950, sổ hồng riêng.","Quận 12, TPHCM",2 tỷ 950 triệu,4 PN,5 WC,52 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-gap-nha-thach-lam-p-phu-thanh-tan-phu-65m2-2t950-so-hong-rieng-id22395376,2024-04-26
"BÁN NHÀ HẺM XE HƠI ĐƯỜNG LK 4-5, Bình tân, 68m2 (4 x 17m),3 tầng BTCT","Quận Bình Tân, TPHCM",5 tỷ 200 triệu,2 PN,2 WC,61 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-duong-lk-4-5-binh-tan-68m2-4-x-17m-3-tang-btct-id22538571,2024-04-26
"Phân khúc vàng 6 Tỷ ! CHDV Gần ĐH Văn Lang 50m2 , TK 10 Phòng Ngủ","Quận Gò Vấp, TPHCM",6 tỷ,6 PN,5 WC,65 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/phan-khu-c-va-ng-6-ty-chdv-gan-dh-van-lang-50m2-tk-10-phong-ngu-id22515753,2024-04-26
"Bán Nhà Siêu Vị Trí Mặt Tiền Tân Cảng, Bình Thạnh. DT 469m2. Chỉ 88 ty","Quận Bình Thạnh, TPHCM",88 tỷ,4 PN,5 WC,68 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-sieu-vi-tri-mat-tien-tan-cang-binh-thanh-dt-469m2-chi-88-ty-id22451428,2024-04-26
"Biệt thự xây cao cấp, có hầm và hồ bơi","Quận 2 (TP. Thủ Đức), TPHCM",48 tỷ,10 PN,10 WC,50 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-xay-cao-cap-co-ham-va-ho-boi-id22545485,2024-04-26
"Bán gấp biệt thự khu Compound Lương Định Của, TP. Thủ Đức. Hầm 4 lầu","Quận 2 (TP. Thủ Đức), TPHCM",32 tỷ 900 triệu,5 PN,5 WC,470 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-gap-biet-thu-khu-compound-luong-dinh-cua-tp-thu-duc-ham-4-lau-id22428139,2024-04-26
Bán Nhà Biệt Thự đường  Phạm Văn Hai P.2 Q.TB DT 15X25m 3 lâu gía 31tỷ,"Quận Tân Bình, TPHCM",31 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/ban-nha-biet-thu-duong-pham-van-hai-p-2-q-tb-dt-15x25m-3-lau-gia-31ty-id22539555,2024-04-26
Bán Building 2 MT Lê Hiến Mai Trương Văn Bang P.TML Q.2 500m2 Giá 159T,"Quận 2 (TP. Thủ Đức), TPHCM",159 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-building-2-mt-le-hien-mai-truong-van-bang-p-tml-q-2-500m2-gia-159t-id22510012,2024-04-26
"villa sân vườn rẻ nhất Nguyễn Văn Hưởng,Phường Thảo Điền Quận 2- 50 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",50 tỷ,5 PN,4 WC,374 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/villa-san-vuon-re-nhat-nguyen-van-huong-phuong-thao-dien-quan-2-50-ty-id22539901,2024-04-26
"Bán Biệt Thự MT Dương Văn An, P. An Phú Quận 2 DT 200m2 giá 58 tỷ ạ","Quận 2 (TP. Thủ Đức), TPHCM",58 tỷ,6 PN,6 WC,487 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-biet-thu-mt-duong-van-an-p-an-phu-quan-2-dt-200m2-gia-58-ty-a-id22473537,2024-04-26
"Chính chủ bán mặt tiền Nguyễn Trãi, Thành Q1, 8m x 19m, 2 tầng, 260tr","Quận 1, TPHCM",90 tỷ,8 PN,8 WC,500 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/chinh-chu-ban-mat-tien-nguyen-trai-thanh-q1-8m-x-19m-2-tang-260tr-id22464503,2024-04-26
"Bán nhà MT đường Số 19, P. Bình Trị Đông B, 4.5 x 20m, 4 tấm, giá 17 t","Quận Bình Tân, TPHCM",17 tỷ,4 PN,5 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-19-p-binh-tri-dong-b-4-5-x-20m-4-tam-gia-17-t-id21562350,2024-04-26
"Nhà hẻm thông Lê Văn Khương, Q12 1T1L, giá 700tr","Quận 12, TPHCM",700 triệu,5 PN,5 WC,160 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-hem-thong-le-van-khuong-q12-1t1l-gia-700tr-id22538843,2024-04-26
Nhà tân thới hiệp 13 quận 12  3 tầng chỉ 3 tỷ 450...,"Quận 12, TPHCM",3 tỷ 450 triệu,8 PN,3 WC,90 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-tan-thoi-hiep-13-quan-12-3-tang-chi-3-ty-450-id22506524,2024-04-26
"HOT HOT! Dãy trọ 10 phòng mặt tiền hẻm Huỳnh Tấn Phát, Quận 7","Quận 7, TPHCM",5 tỷ 500 triệu,2 PN,1 WC,15 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/hot-hot-day-tro-10-phong-mat-tien-hem-huynh-tan-phat-quan-7-id22545759,2024-04-26
"Bán nhà HXh6m Ni Sư Huỳnh Liên,p10,Tân Bình.DT 4x14. Đúc 3 Lầu nhà đẹp","Quận Tân Bình, TPHCM",8 tỷ 600 triệu,4 PN,3 WC,40 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hxh6m-ni-su-huynh-lien-p10-tan-binh-dt-4x14-duc-3-lau-nha-dep-id22417678,2024-04-26
"Bán nhà đường cây cám, KP 11, P. Bình Trị Đông B, Bình Tân","Quận Bình Tân, TPHCM",4 tỷ 700 triệu,10 PN,10 WC,100 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-duong-cay-cam-kp-11-p-binh-tri-dong-b-binh-tan-id22529163,2024-04-26
"Bán nhà hẻm 413/56/ Lê Văn Qưới, 4 x 13.5m, lửng,  lầu. Giá: 4.65 tỷ.","Quận Bình Tân, TPHCM",4 tỷ 650 triệu,4 PN,4 WC,52 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-413-56-le-van-quoi-4-x-13-5m-lung-lau-gia-4-65-ty-id22545719,2024-04-26
"GÒ VẤP GIÁP TÂN BÌNH – 99M2(4,5 x 22m) 5 TẦNG THANG MÁY- Hẻm 8m thông","Quận Gò Vấp, TPHCM",8 tỷ 500 triệu,5 PN,4 WC,58 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/go-vap-giap-tan-binh-99m2-4-5-x-22m-5-tang-thang-may-hem-8m-thong-id22537532,2024-04-26
"Bán Nhà 150m2 (6x25m) đường Nguyễn Văn Nghi , 4Tấm BTCT Gần Chợ Gò Vấp","Quận Gò Vấp, TPHCM",14 tỷ 500 triệu,3 PN,2 WC,54 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-150m2-6x25m-duong-nguyen-van-nghi-4tam-btct-gan-cho-go-vap-id22515641,2024-04-26
Bán Nhà HXH Tô Hiến Thành. Quận 10. DT 73m2(4x19) 3 Tầng. Chỉ 12 tỷ,"Quận 10, TPHCM",12 tỷ,7 PN,8 WC,99 m2,https://mogi.vn/quan-10/mua-duong-noi-bo/ban-nha-hxh-to-hien-thanh-quan-10-dt-73m2-4x19-3-tang-chi-12-ty-id22454445,2024-04-26
Biệt thự siêu Vip tại Bình Thạnh - cầu Saigon - 300m2 đất vuông vức,"Quận Bình Thạnh, TPHCM",46 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/biet-thu-sieu-vip-tai-binh-thanh-cau-saigon-300m2-dat-vuong-vuc-id22545474,2024-04-26
Căn góc 2MT đường Hoàng Sa. Quận 3. 9x14. Nhà 4 lầu ốp kính giá 45 tỷ,"Quận 3, TPHCM",45 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/can-goc-2mt-duong-hoang-sa-quan-3-9x14-nha-4-lau-op-kinh-gia-45-ty-id22327752,2024-04-26
"Bán nhà biệt thự HXH Bạch Đằng, P 2, QTB DT: 9.8X15m 3 tầng gía 19.5tỷ","Quận Tân Bình, TPHCM",19 tỷ 500 triệu,5 PN,6 WC,298 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/ban-nha-biet-thu-hxh-bach-dang-p-2-qtb-dt-9-8x15m-3-tang-gia-19-5ty-id22532096,2024-04-26
Bán nhà 3 mặt tiền Út Tịch Hoàng Việt Lê Bình 240m2 P.4 Q.TB Giá 69.8,"Quận Tân Bình, TPHCM",69 tỷ 800 triệu,4 PN,4 WC,113 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-3-mat-tien-ut-tich-hoang-viet-le-binh-240m2-p-4-q-tb-gia-69-8-id22510009,2024-04-26
"Bán biệt thự liên kế Lavial GD2 5.5x17.6, 2 lầu, sổ hồng, giá 10ty5","Huyện Nhà Bè, TPHCM",10 tỷ 500 triệu,5 PN,5 WC,135 m2,https://mogi.vn/huyen-nha-be/mua-nha-biet-thu-lien-ke/ban-biet-thu-lien-ke-lavial-gd2-5-5x17-6-2-lau-so-hong-gia-10ty5-id20948384,2024-04-26
"Bán Nhà Phố KDC Sông Giồng sang xịn mịn DT 123m2 giá 23 tỷ, alo e Nhi","Quận 2 (TP. Thủ Đức), TPHCM",23 tỷ,1 PN,1 WC,240 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-nha-pho-kdc-song-giong-sang-xin-min-dt-123m2-gia-23-ty-alo-e-nhi-id22461152,2024-04-26
"Siêu vị trí góc 2 MT đường Lý Tự Trọng và Lê Anh Xuân, P. Bến Thành,Q1","Quận 1, TPHCM",430 tỷ,4 PN,5 WC,97 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/sieu-vi-tri-goc-2-mt-duong-ly-tu-trong-va-le-anh-xuan-p-ben-thanh-q1-id22467810,2024-04-26
"Bán nhà MT đường Số 1C, P. An Lạc A, 4 x 16m, 2.5 tấm, giá 8 tỷ","Quận Bình Tân, TPHCM",8 tỷ,4 PN,5 WC,123 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-1c-p-an-lac-a-4-x-16m-2-5-tam-gia-8-ty-id21500238,2024-04-26
"Nhà 1/ Lê Văn Khương, Q12 1T1L, DT 20m2 giá 700tr","Quận 12, TPHCM",700 triệu,56 PN,56 WC,180 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-1-le-van-khuong-q12-1t1l-dt-20m2-gia-700tr-id22538822,2024-04-26
Nhà Khu Phân Lô Tô Hiệu Hòa Bình  Q.Tân Phú,"Quận Tân Phú, TPHCM",9 tỷ,8 PN,3 WC,64 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/nha-khu-phan-lo-to-hieu-hoa-binh-q-tan-phu-id22521527,2024-04-26
Nhà lê văn khương thới an quận 12 80m2 ngang 5m8 chỉ 3 tỷ 1.,"Quận 12, TPHCM",3 tỷ 100 triệu,2 PN,0 WC,19 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-le-van-khuong-thoi-an-quan-12-80m2-ngang-5m8-chi-3-ty-1-id22501725,2024-04-26
"Bán đất tặng nhà hẻm xe hơi 60 Lâm Văn Bền, Phường Tân Kiểng, Quận 7","Quận 7, TPHCM",4 tỷ 850 triệu,5 PN,4 WC,62 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-dat-tang-nha-hem-xe-hoi-60-lam-van-ben-phuong-tan-kieng-quan-7-id22545867,2024-04-26
"Bán nhà hẻm 7m, 3 căn ra MT, Nguyễn Ảnh Thủ Q12, 52m2 x 2T. chỉ 4.2tỷ","Quận 12, TPHCM",4 tỷ 200 triệu,2 PN,1 WC,80 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-hem-7m-3-can-ra-mt-nguyen-anh-thu-q12-52m2-x-2t-chi-4-2ty-id22470007,2024-04-26
"Bán nhà xã Phước vĩnh An, củ Chi, Tp.HCM","Huyện Củ Chi, TPHCM",2 tỷ 800 triệu,2 PN,1 WC,55 m2,https://mogi.vn/huyen-cu-chi/mua-nha-hem-ngo/ban-nha-xa-phuoc-vinh-an-cu-chi-tp-hcm-id22506503,2024-04-26
Tòa VILLA Hầm 4 Lầu 8X23M Hẻm Xe Hơi HUỲNH TẤN PHÁT THỊ TRẤN NHÀ,"Huyện Nhà Bè, TPHCM",26 tỷ,3 PN,3 WC,52 m2,https://mogi.vn/huyen-nha-be/mua-nha-biet-thu-lien-ke/toa-villa-ham-4-lau-8x23m-hem-xe-hoi-huynh-tan-phat-thi-tran-nha-id22340095,2024-04-26
"Sở hữu ngay căn nhà hẻm 386/ Lê Văn Quới, BT ,DT: 56m2, Gía: 7.35 tỷ.","Quận Bình Tân, TPHCM",7 tỷ 350 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/so-huu-ngay-can-nha-hem-386-le-van-quoi-bt-dt-56m2-gia-7-35-ty-id22545739,2024-04-26
