name,district,price,bedroom,wc,acreage,link,date
Bán đất mặt tiền Tống Hữu Định Thảo Điền Quận 2 dt 587m2 được xây cao,"Quận 2 (TP. Thủ Đức), TPHCM",89 tỷ 999 triệu,5 PN,5 WC,586 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-dat-mat-tien-tong-huu-dinh-thao-dien-quan-2-dt-587m2-duoc-xay-cao-id21499718,2024-05-15
Bán nhà mặt tiền đường Quốc Hương dt 600m2 vị trí đẹp xây cao 7 TẦNG,"Quận 2 (TP. Thủ Đức), TPHCM",125 tỷ,1 PN,1 WC,605 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-quoc-huong-dt-600m2-vi-tri-dep-xay-cao-7-tang-id21707805,2024-05-15
Bán đất đường Lê Thước Thảo Điền Quận 2 diện tích 28x30 giá chỉ 68 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",68 tỷ 300 triệu,1 PN,1 WC,804 m2,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-dat-duong-le-thuoc-thao-dien-quan-2-dien-tich-28x30-gia-chi-68-ty-id21586646,2024-05-15
Bán nhà mặt tiền đường Trương Văn Bang Hầm 7 tầng 640m2,"Quận 2 (TP. Thủ Đức), TPHCM",400 tỷ,10 PN,10 WC,640 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-truong-van-bang-ham-7-tang-640m2-id21664200,2024-05-15
Bán nhà mặt tiền Xuân Thủy Thảo Điền DT 9x26 HĐT cao giá chỉ 58 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",58 tỷ,5 PN,6 WC,160 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-xuan-thuy-thao-dien-dt-9x26-hdt-cao-gia-chi-58-ty-id21729487,2024-05-15
"Bán biệt thự vip Fideco Thảo Điền, Quận 2: 18x20m, 362m2, Giá 60 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",60 tỷ,6 PN,3 WC,362 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-biet-thu-vip-fideco-thao-dien-quan-2-18x20m-362m2-gia-60-ty-id21793331,2024-05-15
"Bán gấp tòa nhà phường Thảo Điền Q2, DT: 36x28 CN 850m, KC Hầm 5 lầu,","Quận 2 (TP. Thủ Đức), TPHCM",170 tỷ,20 PN,5 WC,850 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-toa-nha-phuong-thao-dien-q2-dt-36x28-cn-850m-kc-ham-5-lau-id21784909,2024-05-15
"Mặt tiền Võ Văn Tần, P.5, Q3, (đoạn 2 chiều) 6x18m 5 tầng HĐ thuê 130","Quận 3, TPHCM",49 tỷ,5 PN,5 WC,108 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/mat-tien-vo-van-tan-p-5-q3-doan-2-chieu-6x18m-5-tang-hd-thue-130-id21830364,2024-05-15
"Bán khuôn đất lớn mặt tiền Nguyễn Văn Hưởng, DT 44m x 40m, Thảo ĐiềnQ2","Quận 2 (TP. Thủ Đức), TPHCM",165 tỷ,0 PN,0 WC,1650 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-khuon-dat-lon-mat-tien-nguyen-van-huong-dt-44m-x-40m-thao-dienq2-id21378785,2024-05-15
VỊ TRI SIÊU HOT....Bán đất MT Lương Định Của Q2 vị trí đẹp nhất 440M2,"Quận 2 (TP. Thủ Đức), TPHCM",154 tỷ,0 PN,0 WC,440 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/vi-tri-sieu-hot-ban-dat-mt-luong-dinh-cua-q2-vi-tri-dep-nhat-440m2-id21388340,2024-05-15
Chính Chủ Bán 85/4 Nguyễn Hồng Đào Tân Bình - 73m2 - Hẻm Xe Hơi 6M,"Quận Tân Bình, TPHCM",7 tỷ 950 triệu,2 PN,2 WC,73 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/chinh-chu-ban-85-4-nguyen-hong-dao-tan-binh-73m2-hem-xe-hoi-6m-id22559203,2024-05-15
Giảm mạnh 1 tỷ Nhà Mặt Tiền Kinh Doanh đường Gò Dưa quận Thủ Đức 121m2,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",11 tỷ 500 triệu,3 PN,2 WC,121 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/giam-manh-1-ty-nha-mat-tien-kinh-doanh-duong-go-dua-quan-thu-duc-121m2-id22556987,2024-05-15
Rẻ 23 tỷ! Bán MT Đ. Trần Thiện Chánh Q10 - 4*20m - 5 Lầu.,"Quận 10, TPHCM",23 tỷ,4 PN,5 WC,80 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/re-23-ty-ba-n-mt-d-tra-n-thie-n-cha-nh-q10-4-20m-5-lau-id22421866,2024-05-15
"HẺM Lê Văn Sỹ - Khu vực HIẾM NHÀ BÁN phường 11, Phú Nhuận","Quận Phú Nhuận, TPHCM",8 tỷ 595 triệu,2 PN,2 WC,62 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/hem-le-van-sy-khu-vuc-hiem-nha-ban-phuong-11-phu-nhuan-id22558503,2024-05-15
"HIếm, Bán nhà MT Trần Văn Quang 99m2 x 5 Tầng ngang 5,85m Chỉ 149tr/m2","Quận Tân Bình, TPHCM",14 tỷ 900 triệu,7 PN,5 WC,99 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/hiem-ban-nha-mt-tran-van-quang-99m2-x-5-tang-ngang-5-85m-chi-149tr-m2-id22521487,2024-05-15
"Chính chủ bán nhà 3 tầng a11/339c Ấp 1, Phong Phú, 6,1x14m, Gía 3,8 tỷ","Huyện Bình Chánh, TPHCM",3 tỷ 800 triệu,5 PN,5 WC,92 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-hem-ngo/chinh-chu-ban-nha-3-tang-a11-339c-ap-1-phong-phu-6-1x14m-gia-3-8-ty-id22556429,2024-05-15
"Bán gấp nhà đường 38 hiệp bình chánh, sổ hồng 178m giá gần 43 triệu/m2","Quận Thủ Đức (TP. Thủ Đức), TPHCM",7 tỷ 600 triệu,3 PN,2 WC,178 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-gap-nha-duong-38-hiep-binh-chanh-so-hong-178m-gia-gan-43-trieu-m2-id22557288,2024-05-15
"TIN THẬT:Nhà 3 tầng,hoàn công ,5x14 Nguyễn Duy Trinh,Long Trường, Q9","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 900 triệu,3 PN,4 WC,70 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/tin-that-nha-3-tang-hoan-cong-5x14-nguyen-duy-trinh-long-truong-q9-id22540215,2024-05-15
Dãy Trọ hẻm xe hơi đường số 9 giao Kha Vạn Cân và Phạm Văn Đồng 75m2,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",6 tỷ 300 triệu,4 PN,4 WC,75 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/day-tro-hem-xe-hoi-duong-so-9-giao-kha-van-can-va-pham-van-dong-75m2-id22556151,2024-05-15
"TIN THẬT:Ở phía sau,trước cho thuê,5x26,hẻm xe hơi,LInh Xuân,TĐ","Quận Thủ Đức (TP. Thủ Đức), TPHCM",5 tỷ 300 triệu,4 PN,4 WC,133 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/tin-that-o-phia-sau-truoc-cho-thue-5x26-hem-xe-hoi-linh-xuan-td-id22539742,2024-05-15
"TIN THẬT:Nhà 2 tầng,hẻm xe hơi,5x14 Quốc Lộ 13,Hiệp Bình Phước,Thủ Đức","Quận Thủ Đức (TP. Thủ Đức), TPHCM",3 tỷ 550 triệu,3 PN,2 WC,62 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/tin-that-nha-2-tang-hem-xe-hoi-5x14-quoc-lo-13-hiep-binh-phuoc-thu-duc-id22485857,2024-05-15
"TIN THẬT:Nhà MẶT TIỀN,4x14,3 tầng hoàn công không mộ,Bình Trưng Tây,Q2","Quận 2 (TP. Thủ Đức), TPHCM",6 tỷ 400 triệu,3 PN,4 WC,54 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/tin-that-nha-mat-tien-4x14-3-tang-hoan-cong-khong-mo-binh-trung-tay-q2-id22547899,2024-05-15
"Hiếm, Rẻ Nhất,NGUYỄN SỸ SÁCH DT 4X15, CÓ 3PN, Tặng Nội Thất Chỉ 4,x Tỷ","Quận Tân Bình, TPHCM",4 tỷ 900 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hiem-re-nhat-nguyen-sy-sach-dt-4x15-co-3pn-tang-noi-that-chi-4-x-ty-id22473733,2024-05-15
"Bán Nhà Mặt Tiền Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình","Quận Tân Bình, TPHCM",13 tỷ 900 triệu,7 PN,8 WC,76 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-nguyen-phuc-chu-phuong-15-quan-tan-binh-id22559274,2024-05-15
"Hiếm DT Khủng 65m2 x2 Tầng chỉ 3,x Tỷ, Bán Nhà Trần Thị Trọng, Nhà Đẹp","Quận Tân Bình, TPHCM",3 tỷ 900 triệu,3 PN,2 WC,65 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hiem-dt-khung-65m2-x2-tang-chi-3-x-ty-ban-nha-tran-thi-trong-nha-dep-id22512432,2024-05-15
"Siêu Đẹp, 5 Tầng HXH Bán Nhà Nguyễn Phúc Chu 48m2x5 Tầng ngang 4m Full","Quận Tân Bình, TPHCM",5 tỷ 900 triệu,4 PN,4 WC,48 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/sieu-dep-5-tang-hxh-ban-nha-nguyen-phuc-chu-48m2x5-tang-ngang-4m-full-id22511449,2024-05-15
"Cực rẻ, 135m2 MT hẻm 8m, Bình Giã P13 TB, HĐ thuê 70tr/tháng","Quận Tân Bình, TPHCM",14 tỷ 800 triệu,11 PN,12 WC,135 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/cuc-re-135m2-mt-hem-8m-binh-gia-p13-tb-hd-thue-70tr-thang-id22558434,2024-05-15
KHÁCH SẠN 7 TẦNG Thang Máy - DT 200tr/th- 16P- Hoàng Hoa thám-Tân Bình,"Quận Tân Bình, TPHCM",19 tỷ,16 PN,16 WC,68 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/khach-san-7-tang-thang-may-dt-200tr-th-16p-hoang-hoa-tham-tan-binh-id22558130,2024-05-15
"Hiếm, 1 Căn Duy Nhất, Bán nhà Hoàng Văn Thụ Hẻm 8m, 56m2 x4 tầng 5PN","Quận Tân Bình, TPHCM",10 tỷ 500 triệu,5 PN,6 WC,56 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hiem-1-can-duy-nhat-ban-nha-hoang-van-thu-hem-8m-56m2-x4-tang-5pn-id22512525,2024-05-15
"150m2(7.2 x 20) Hẻm xe hơi Tân Bình, HĐ thuê 100tr/tháng","Quận Tân Bình, TPHCM",11 tỷ 500 triệu,17 PN,18 WC,150 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/150m2-7-2-x-20-hem-xe-hoi-tan-binh-hd-thue-100tr-thang-id22558419,2024-05-15
Nhà chuẩn 4x10 ở tốt -sát hẻm xe hơi vip 499 Quang Trung,"Quận Gò Vấp, TPHCM",4 tỷ,2 PN,2 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-chuan-4x10-o-tot-sat-hem-xe-hoi-vip-499-quang-trung-id22556532,2024-05-15
XE HƠI VÀO NHÀ - 1 TRỆT 3 LẦU - 4.5x15m - Tân Kỳ Tân Quý - Tân Phú,"Quận Tân Phú, TPHCM",7 tỷ 100 triệu,6 PN,4 WC,68 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/xe-hoi-vao-nha-1-tret-3-lau-4-5x15m-tan-ky-tan-quy-tan-phu-id22559253,2024-05-15
Gấp bán- 3 tầng (5x12) hẻm 8m thông 1 xẹt,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,5 WC,65 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-3-tang-5x12-hem-8m-thong-1-xet-id22556383,2024-05-15
GẤP BÁN CHDV 8PN- 66m2 đối diện chợ Gò Vấp - sát mặt tiền,"Quận Gò Vấp, TPHCM",7 tỷ,8 PN,4 WC,66 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-chdv-8pn-66m2-doi-dien-cho-go-vap-sat-mat-tien-id22556863,2024-05-15
Nhà đẹp 4 tầng(4x10) hẻm xe hơi giá tốt -ở tốt,"Quận Gò Vấp, TPHCM",5 tỷ,4 PN,4 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-4-tang-4x10-hem-xe-hoi-gia-tot-o-tot-id22557115,2024-05-15
Nhà đẹp 5 Tầng hẻm xe hơi- đối diện lottemart Nguyễn Văn Lượng,"Quận Gò Vấp, TPHCM",5 tỷ 999 triệu,4 PN,3 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-5-tang-hem-xe-hoi-doi-dien-lottemart-nguyen-van-luong-id22555798,2024-05-15
40 tỷ! Bán Biệt thự ngay Khu Bắc Hải Quận 10 - 14*25m - 3 Tầng.,"Quận 10, TPHCM",40 tỷ,6 PN,3 WC,350 m2,https://mogi.vn/quan-10/mua-nha-biet-thu-lien-ke/40-ty-ba-n-bie-t-thu-ngay-khu-bac-hai-quan-10-14-25m-3-ta-ng-id22419383,2024-05-15
4 tầng(5x12.5) hxh thông- sát mặt tiền thống nhất,"Quận Gò Vấp, TPHCM",7 tỷ 200 triệu,4 PN,5 WC,63 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/4-tang-5x12-5-hxh-thong-sat-mat-tien-thong-nhat-id22555810,2024-05-15
Gấp bán-Nhà đẹp - hẻm đẹp -dân trí p.8 hẻm xe tải,"Quận Gò Vấp, TPHCM",6 tỷ,4 PN,3 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-nha-dep-hem-dep-dan-tri-p-8-hem-xe-tai-id22555894,2024-05-15
"Bán nhà MT Bùi Viện Q1 (4 x 16m) nhà mới 5 Tầng giá 31,5 tỷ TL.","Quận 1, TPHCM",31 tỷ 500 triệu,4 PN,5 WC,64 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-mt-bui-vien-q1-4-x-16m-nha-moi-5-tang-gia-31-5-ty-tl-id22422573,2024-05-15
"40m2 nhà đẹp 3 tầng,sân thượng: 3PN,3WC-Đối diện chợ An Nhơn","Quận Gò Vấp, TPHCM",4 tỷ 500 triệu,3 PN,3 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/40m2-nha-dep-3-tang-san-thuong-3pn-3wc-doi-dien-cho-an-nhon-id22556365,2024-05-15
Nhà đẹp 2 tầng: 58m2(5.2x11.5) Gần Nhà VH Thiếu Nhi Quận GV,"Quận Gò Vấp, TPHCM",4 tỷ 500 triệu,2 PN,2 WC,58 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-2-tang-58m2-5-2x11-5-gan-nha-vh-thieu-nhi-quan-gv-id22556367,2024-05-15
Gấp bán- 3 tầng (5x12) hẻm 8m thông 1 xẹt,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,5 WC,65 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-3-tang-5x12-hem-8m-thong-1-xet-id22556383,2024-05-15
Trệt +lững +lầu: 32m2 3PN ở tốt- Ngay Trường Nguyễn Công Trứ P.8,"Quận Gò Vấp, TPHCM",4 tỷ,3 PN,2 WC,32 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/tret-lung-lau-32m2-3pn-o-tot-ngay-truong-nguyen-cong-tru-p-8-id22556531,2024-05-15
Nhà chuẩn 4x10 ở tốt -sát hẻm xe hơi vip 499 Quang Trung,"Quận Gò Vấp, TPHCM",4 tỷ,2 PN,2 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-chuan-4x10-o-tot-sat-hem-xe-hoi-vip-499-quang-trung-id22556532,2024-05-15
Nhà đẹp giá tốt 46m2 hẻm xe hơi ngay nhà VH Thiếu Nhi Quận,"Quận Gò Vấp, TPHCM",4 tỷ,2 PN,2 WC,46 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-gia-tot-46m2-hem-xe-hoi-ngay-nha-vh-thieu-nhi-quan-id22556535,2024-05-15
SIÊU PHẨM NHÀ ĐẸP - Tặng hết nội thất - Sổ nở hậu,"Quận Bình Thạnh, TPHCM",4 tỷ 450 triệu,2 PN,2 WC,26 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/sieu-pham-nha-dep-tang-het-noi-that-so-no-hau-id22557455,2024-05-15
Nhà đẹp 2 tầng: Hẻm xe hơi thông P.9 -kinh doanh tốt,"Quận Gò Vấp, TPHCM",4 tỷ 500 triệu,2 PN,2 WC,42 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-2-tang-hem-xe-hoi-thong-p-9-kinh-doanh-tot-id22556538,2024-05-15
Mặt tiền Bình Thạnh - Kinh doanh siêu đỉnh - Nhỉnh 4 tỷ,"Quận Bình Thạnh, TPHCM",4 tỷ 300 triệu,3 PN,3 WC,17 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/mat-tien-binh-thanh-kinh-doanh-sieu-dinh-nhinh-4-ty-id22557452,2024-05-15
Nhà đẹp 3 tầng ở tốt-full công năng(4PN) &nội thât-gần ngã 3 Cây Trâm,"Quận Gò Vấp, TPHCM",5 tỷ,4 PN,4 WC,48 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-3-tang-o-tot-full-cong-nang-4pn-noi-that-gan-nga-3-cay-tram-id22558556,2024-05-15
SIÊU PHẨM NHÀ ĐẸP - 4 tầng BTCT nở hậu - Giáp Q1 - Nhỉnh 4 tỷ,"Quận Bình Thạnh, TPHCM",4 tỷ 700 triệu,2 PN,3 WC,27 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/sieu-pham-nha-dep-4-tang-btct-no-hau-giap-q1-nhinh-4-ty-id22557448,2024-05-15
Nhà đẹp 3 tầng 3PN+ Sân Thượng - tặng full nội thất-ngay BV Hồng Đức,"Quận Gò Vấp, TPHCM",5 tỷ,3 PN,3 WC,45 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-dep-3-tang-3pn-san-thuong-tang-full-noi-that-ngay-bv-hong-duc-id22558936,2024-05-15
Bán nhà Xô Viết Nghệ Tĩnh Phường 26 Bình Thạnh 534m2 23x30 giá 33 tỷ,"Quận Bình Thạnh, TPHCM",33 tỷ,14 PN,14 WC,534 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-xo-viet-nghe-tinh-phuong-26-binh-thanh-534m2-23x30-gia-33-ty-id22555652,2024-05-15
NHÀ ĐẸP 3 TẦNG - Nuyễn Văn Qúa - Q12 - HẺM OTO - 4 x 12  - Nhỉnh 4 TỶ,"Quận 12, TPHCM",4 tỷ 800 triệu,5 PN,4 WC,48 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-dep-3-tang-nuyen-van-qua-q12-hem-oto-4-x-12-nhinh-4-ty-id22555973,2024-05-15
"LÊ QUANG ĐỊNH - Nhà đẹp 4 tầng, 50m2, hẻm xe hơi, giáp Phú Nhuận","Quận Bình Thạnh, TPHCM",7 tỷ 150 triệu,4 PN,5 WC,50 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/le-quang-dinh-nha-dep-4-tang-50m2-hem-xe-hoi-giap-phu-nhuan-id22532967,2024-05-15
